id,created,key,summary,project_id,assignee_id,creator_id,overall_worklogs
728267,2019-11-11 07:56:56.932,BALT-2687,Project Onboarding,13,365,365,14400
728266,2019-11-11 10:17:29.777,BALT-2688,Add a close button for replace image modal,13,86,86,10500
728265,2019-11-11 10:36:56.843,BALT-2689,Upload curriculums-files into slate,13,10,10,31500
728264,2019-11-11 10:53:43.444,BALT-2690,Topic not found after creation,13,11,33,7500
728263,2019-11-11 11:10:56.648,BALT-2691,Add additional svg type for svg tagging,13,33,33,1200
728262,2019-11-11 11:29:38.723,BALT-2692,SVG icon list pagination broken,13,1,33,1800
728261,2019-11-11 13:51:15.111,BALT-2693,Check tab menu hover,13,33,33,23400
728260,2019-11-11 13:53:42.138,BALT-2694,Show add phase btn only if phase number is less than 6,13,33,33,1200
728257,2019-11-12 05:41:18.801,BALT-2697,To study the operation of this component,13,86,86,4500
728256,2019-11-12 05:44:01.256,BALT-2698,Change indents and element sizes to fit controll buttons,13,86,86,3000
728255,2019-11-12 05:44:26.226,BALT-2699,Add html markup and styles for buttons,13,86,86,31320
728253,2019-11-12 08:07:32.899,BALT-2701,Add JSON-server for mock data,13,365,365,5100
728252,2019-11-12 08:47:45.434,BALT-2702,Get dump with Vlad's themes from staging for the tests ,13,11,11,19800
728251,2019-11-12 09:27:25.110,BALT-2703,Redesign Canvas Phase Panel,13,97,97,3600
728249,2019-11-12 11:26:18.593,BALT-2705,Fix topic search bug,13,33,33,4500
728248,2019-11-12 11:36:59.696,BALT-2706,Testing staging,13,97,97,3600
728247,2019-11-12 12:09:42.239,BALT-2707,Upload fake classes and student into slate,13,10,10,39000
728246,2019-11-13 04:22:46.651,BALT-2708,Testing canvas,13,97,97,18000
728245,2019-11-13 05:50:10.093,BALT-2709,Roadmap update ,13,1,10,900
728243,2019-11-13 06:55:40.861,BALT-2711,Change phase background when theme layout selected,13,33,11,7200
728241,2019-11-13 07:06:16.773,BALT-2713,Test export/import on staging,13,1,11,12600
728240,2019-11-13 07:22:26.315,BALT-2714,Check curriculums files in the slate ,13,10,10,3600
728238,2019-11-13 11:12:49.494,BALT-2716,Replace current lib for google drive ,13,97,97,12600
728237,2019-11-13 11:35:42.392,BALT-2717,Check control buttons for canvas elements and test layout,13,86,86,7200
728236,2019-11-13 14:10:20.884,BALT-2718,Current checklist update,13,86,10,16140
728235,2019-11-13 15:49:51.361,BALT-2719,Tab menu push up on hover breaks on cover phase,13,97,33,7200
728234,2019-11-13 16:00:12.939,BALT-2720,Canvas text element's element control block markup broken,13,86,33,9840
728233,2019-11-13 16:08:31.360,BALT-2721,React Dom is not defined error,13,86,33,900
728232,2019-11-13 16:33:40.949,BALT-2722,Themes work on background,13,11,33,9900
728231,2019-11-14 03:26:50.907,BALT-2723,Canvs controls panel improvements,13,86,86,3000
728230,2019-11-14 04:07:54.223,BALT-2724,"Research and connect to drive services API(dropbox, gdrive, oneDrive)",13,365,365,38400
728229,2019-11-14 05:18:13.497,BALT-2725,Verification Teacherly App,13,97,97,29700
728228,2019-11-14 06:29:06.009,BALT-2726,Improve db and redux state for hr-dashboard,13,208,208,9000
728227,2019-11-14 08:30:49.938,BALT-2727,Themes feature description,13,33,33,14400
728226,2019-11-14 08:42:14.197,BALT-2728,Canvas improvements,13,86,86,3780
728225,2019-11-14 09:08:31.648,BALT-2729,Write doc how to export/import theme,13,10,11,4200
728224,2019-11-14 09:17:18.961,BALT-2730,Refactor styles in themes modal,13,33,97,25200
728223,2019-11-14 09:52:09.497,BALT-2731,Add delete API logic binding for teacher certificates,13,208,208,9900
728217,2019-11-14 10:08:38.596,BALT-2737,Migration with new fields for Theme feature. Discuss with gulya and implement,13,10,11,1800
728213,2019-11-14 10:56:49.024,BALT-2741,Dump of staging,13,97,10,3600
728212,2019-11-14 11:16:17.007,BALT-2742,"""Teacherly templates"" improvements",13,97,33,8100
728211,2019-11-14 11:19:29.216,BALT-2743,"""My templates"" improvements",13,97,33,9000
728210,2019-11-14 11:30:59.668,BALT-2744,Template editor page improvements,13,97,33,3000
728209,2019-11-14 12:25:15.412,BALT-2745,Redux-observable and RxJS research,13,365,365,13500
728208,2019-11-14 12:39:00.364,BALT-2746,Team shared template list improvements,13,97,33,12600
728207,2019-11-14 12:47:19.263,BALT-2747,Team shared template editor improvements,13,97,33,10800
728206,2019-11-14 13:04:27.422,BALT-2748,Export/Import themes according new logic,13,11,11,10800
728204,2019-11-15 03:39:12.288,BALT-2750,Canvas controls panel improvements,13,86,86,600
728203,2019-11-15 04:13:45.201,BALT-2751,Phase switching in FireFox browser does not work,13,86,86,1320
728202,2019-11-15 04:30:47.012,BALT-2752,Testing improvements (which are depending to the Themes/Layouts),13,206,10,6000
728201,2019-11-15 05:41:48.739,BALT-2753,Dump from production,13,1,10,3600
728200,2019-11-15 06:12:26.009,BALT-2754,Template/Lesson editor bugs,13,86,97,9660
728199,2019-11-15 07:00:04.593,BALT-2755,Apply layout and set order value to the phase,13,11,11,9000
728197,2019-11-15 08:12:55.283,BALT-2757,Apply Theme logic,13,11,11,42300
728196,2019-11-15 08:26:12.658,BALT-2758,Apply SVG images color when the new theme selected ,13,11,11,16800
728195,2019-11-15 08:37:33.781,BALT-2759,Apply theme endpoint to use from frontend,13,11,11,1800
728194,2019-11-15 09:04:26.363,BALT-2760,Handle profile update details in hr-dashboard,13,208,208,22200
728193,2019-11-15 09:32:06.034,BALT-2761,Send request from frontend to apply theme ,13,33,11,7200
728191,2019-11-15 10:42:07.509,BALT-2763,Correct styles for tabs menu and buttons in text controls bar,13,86,86,2400
728189,2019-11-15 11:03:26.591,BALT-2765,Bug-fixing ,13,11,10,108000
728188,2019-11-15 11:58:28.644,BALT-2766,Email need to be required (when new user created),13,33,10,1200
728187,2019-11-16 08:56:13.808,BALT-2767,Fix theme & layout loaders,13,86,33,9300
728186,2019-11-16 10:09:59.529,BALT-2768,Handle tagIndex in canvas elements data property,13,11,33,900
728185,2019-11-16 11:03:08.187,BALT-2769,Add tag index (amendment for designer instrument),13,33,33,3600
728184,2019-11-17 15:45:33.491,BALT-2770,Check why team members not receiving notifications on shared lessons,13,33,33,9600
728183,2019-11-17 17:58:42.277,BALT-2771,Refactor adding elements on canvas,13,97,97,24300
728182,2019-11-18 04:17:10.102,BALT-2772,"""Add phase"" button multiple click",13,97,33,4200
728181,2019-11-18 04:18:34.912,BALT-2773,Youtube video console errors,13,97,33,1800
728180,2019-11-18 04:27:41.020,BALT-2774,Пофиксить стили для инструмента индексации элементов,13,86,33,2100
728179,2019-11-18 04:44:58.727,BALT-2775,Setup teacher dashboard with docker,13,365,33,24000
728177,2019-11-18 06:20:55.194,BALT-2777,Need to add invite type for Invite users to the team ,13,10,10,10800
728173,2019-11-18 11:10:14.853,BALT-2781,Need to handle notifications seen ,13,33,10,1200
728172,2019-11-18 11:19:43.585,BALT-2782,Fix broken pagination in teachers list,13,208,208,1800
728171,2019-11-18 11:22:20.704,BALT-2783,Canvas Draft Text,13,97,97,3900
728169,2019-11-18 12:39:52.956,BALT-2785,Study this component,13,86,86,1560
728168,2019-11-18 12:40:47.455,BALT-2786,Create a button to create a standard,13,86,86,26520
728167,2019-11-18 12:41:07.454,BALT-2787,Create modal for create standard,13,86,86,10800
728166,2019-11-18 13:38:07.995,BALT-2788,Check users in Lumici organization,13,10,10,1800
728165,2019-11-18 18:30:53.371,BALT-2789,Bug on apply theme,13,10,33,12600
728164,2019-11-19 06:01:26.077,BALT-2790,Plan tickets for Roman,13,33,33,3600
728163,2019-11-19 07:34:15.034,BALT-2791,Incorrect display of standards dropdown in lesson or template create form,13,97,86,1800
728162,2019-11-19 09:09:29.779,BALT-2792,Bugs & feedback on themes & layouts,13,33,33,9600
728161,2019-11-19 09:12:16.473,BALT-2793,Layout preview images are not displayed ,13,10,10,1500
728160,2019-11-19 09:45:44.891,BALT-2794,Testing & Bug-fixing Themes/Layouts apply ,13,10,10,7200
728157,2019-11-19 12:30:27.642,BALT-2797,Transfer Add certificates modal from hr-dashboard,13,365,365,16800
728156,2019-11-19 12:30:31.163,BALT-2798,type_id not found  for  Empty DraftJsText ,13,11,10,7200
728155,2019-11-19 12:38:33.203,BALT-2799,Handle tag index parameter when theme or layout applied,13,11,11,29700
728154,2019-11-19 12:46:42.683,BALT-2800,Phase background is not applied when layout is applied with background,13,33,33,1800
728153,2019-11-19 12:51:29.265,BALT-2801,Testing canvas on bugs,13,97,97,2400
728151,2019-11-20 04:14:44.620,BALT-2803,Bug on share lesson template SVG assets,13,33,33,18000
728150,2019-11-20 05:32:27.297,BALT-2804,Add TXT-record to DNS config teacherly.io.,13,1,97,900
728149,2019-11-20 05:50:11.102,BALT-2805,Text element(without any text inside) do not  deleted ,13,97,10,2700
728148,2019-11-20 05:53:33.731,BALT-2806,Canvas elements with assets - assets marked as deleted,13,10,33,11400
728147,2019-11-20 10:18:16.091,BALT-2807,Canvas bugs,13,97,97,11400
728146,2019-11-20 10:41:50.771,BALT-2808,Add error handling to add certificates modal.,13,365,365,24900
728145,2019-11-20 11:03:18.876,BALT-2809,Add error handling with formik,13,365,365,2700
728144,2019-11-20 11:03:29.705,BALT-2810,Add backend error handling,13,365,365,2400
728143,2019-11-20 11:03:37.833,BALT-2811,Update markup,13,365,365,1500
728142,2019-11-20 11:18:27.442,BALT-2812,Fix bug with close modal after successfully create,13,365,365,1500
728141,2019-11-20 11:32:00.422,BALT-2813,"Handle ""asset_assign"" for SVGImage",13,10,33,3000
728140,2019-11-20 11:34:17.713,BALT-2814,Add header for SG images modal as for images modal,13,86,33,12360
728139,2019-11-20 11:34:37.132,BALT-2815,Fix style building in main project.,13,365,365,20700
728138,2019-11-20 12:34:41.024,BALT-2816,500 error on trying to export as template lesson with non-existing SVG,13,10,33,9900
728137,2019-11-20 13:33:22.166,BALT-2817,Asset resource/type need to be added ,13,10,10,9000
728135,2019-11-20 15:03:42.162,BALT-2819,Add ability to replace SVG icons on canvas,13,33,33,7200
728134,2019-11-20 17:45:06.268,BALT-2820,Test assets duplication bug fix in duplicate,13,33,33,12000
728133,2019-11-21 04:38:53.290,BALT-2821,Re-check markup for all pages,13,365,365,1200
728132,2019-11-21 04:39:54.941,BALT-2822,Teachers List - check,13,365,365,5400
728131,2019-11-21 04:40:25.610,BALT-2823,Teacher details - check,13,365,365,5700
728130,2019-11-21 04:40:37.977,BALT-2824,Teacher editing - check,13,365,365,3600
728129,2019-11-21 05:42:43.393,BALT-2825,Prepare staging dockerfiles for digital-passport feature,13,208,208,5400
728128,2019-11-21 05:45:05.000,BALT-2826,Canvas element positioning,13,97,33,5400
728127,2019-11-21 05:56:08.574,BALT-2827,Resource video preview broken,13,97,33,1500
728126,2019-11-21 06:15:43.143,BALT-2828,Prevent multiple click to clone phase,13,97,33,1800
728125,2019-11-21 06:52:14.503,BALT-2829,Replace all loaders and clean up styles,13,86,86,12240
728123,2019-11-21 08:02:17.716,BALT-2831,Deploy-plan preparation ,13,10,10,4800
728122,2019-11-21 08:23:44.563,BALT-2832,Need to close slate in the process of deploy ,13,1,10,3000
728121,2019-11-21 08:26:46.943,BALT-2833,Need to add env variables into slate ,13,1,10,1200
728120,2019-11-21 08:28:54.752,BALT-2834,Need to prepare backup of code and db of slate ,13,1,10,3600
728119,2019-11-21 09:44:53.836,BALT-2835,Check why template 280 last tag indexing commands are not available,13,33,33,7200
728118,2019-11-21 09:46:22.790,BALT-2836,Add ssh key to staging,13,82,97,300
728117,2019-11-21 10:16:25.842,BALT-2837,Canvas template bug,13,97,97,3000
728115,2019-11-21 10:41:26.063,BALT-2839,Testing canvas,13,97,97,18600
728114,2019-11-21 12:07:45.068,BALT-2840,Add local file functional for background,13,97,97,5700
728113,2019-11-21 12:12:00.204,BALT-2841,Fix console warnings,13,365,365,1800
728112,2019-11-21 13:18:17.148,BALT-2842,Return lesson state after theme applied,13,11,11,4500
669665,2019-11-21 14:12:17.201,BA-53,Deploy two containers on staging server,13,82,82,7200
728111,2019-11-22 05:09:58.868,BALT-2843, Fix the styles for the create standard button and for the drop-down list grade,13,86,86,11100
728110,2019-11-22 05:13:33.248,BALT-2844,Post Login: Given data failed to pass validation.,13,10,10,900
728109,2019-11-22 05:18:37.182,BALT-2845,Testing  Themes/Layouts apply ,13,10,10,10500
728108,2019-11-22 05:44:47.115,BALT-2846,Infinite scroll on images do not work ,13,97,10,9000
728107,2019-11-22 06:31:22.426,BALT-2847,Infinite Loader displayed when svg element send in comments ,13,86,10,11880
728106,2019-11-22 06:42:51.561,BALT-2848,Context menu not closed when click on Bring to Front button,13,97,10,3600
728105,2019-11-22 07:14:09.132,BALT-2849,Canvas element z-index bug,13,97,33,5400
728104,2019-11-22 07:29:21.009,BALT-2850,"After applying the theme, only part of the block text got new style",13,11,33,7200
728103,2019-11-22 07:39:14.988,BALT-2851,No subject image in the bottom of created lesson ,13,10,10,5400
728102,2019-11-22 08:31:03.859,BALT-2852,Change load state logic after theme apply,13,33,33,24000
728101,2019-11-22 08:39:41.175,BALT-2853,Bootstrap new student app for digital-passport flow,13,208,208,16200
728100,2019-11-22 09:12:53.734,BALT-2854,No handleClickOutside function for dropdowns in toolbar above canvas,13,33,86,8100
728099,2019-11-22 10:15:01.235,BALT-2855,No theme layout order when we duplicate phase,13,10,10,1200
728098,2019-11-22 10:46:43.459,BALT-2856,Prepare agenda for Demo of Sprint works ,13,10,10,4500
728097,2019-11-22 11:12:37.341,BALT-2857,Design research for student dashboard,13,365,365,9000
728095,2019-11-22 12:08:45.212,BALT-2859,Import themes & layouts ,13,10,10,10500
728094,2019-11-25 03:51:57.128,BALT-2860,Create disable state for backgrounds modal window,13,86,86,6300
728093,2019-11-25 04:33:01.861,BALT-2861,Digital passport for students,13,365,365,53700
728091,2019-11-25 04:37:01.605,BALT-2863,Dashboard page,13,1,365,27600
728090,2019-11-25 04:38:23.121,BALT-2864,Account page,13,97,365,9600
728089,2019-11-25 04:42:34.640,BALT-2865,Classes List page,13,97,365,22500
728088,2019-11-25 04:43:12.494,BALT-2866,Class Lessons page,13,97,365,23400
728087,2019-11-25 04:44:06.804,BALT-2867,Class Progress page,13,97,365,11100
728086,2019-11-25 04:46:48.264,BALT-2868,Schedule page,13,365,365,3300
728085,2019-11-25 04:48:05.662,BALT-2869,My profile page,13,365,365,1800
728084,2019-11-25 05:03:46.891,BALT-2870,Backend: Add own standards endpoints ,13,10,10,35100
728083,2019-11-25 05:07:36.566,BALT-2871,Transfer markup and layout,13,365,365,5400
728082,2019-11-25 05:32:19.206,BALT-2872,Describe all endpoints on backend needed for Add my own standards,13,10,33,600
728081,2019-11-25 05:40:14.231,BALT-2873,Create form for creation own standards in develop branch,13,86,86,2760
728080,2019-11-25 05:40:27.701,BALT-2874,Add 'disabled-modal' class during upload from computer,13,97,33,7200
728079,2019-11-25 06:14:28.363,BALT-2875,Dashboard markup.,13,365,365,7200
728078,2019-11-25 06:19:08.418,BALT-2876,Fix authentication middleware,13,1,208,1800
728077,2019-11-25 06:19:43.457,BALT-2877,Add HOC to wrap students pages with logged in students info,13,1,208,6000
728076,2019-11-25 06:56:52.645,BALT-2878,Handle Add my own standard frontend part,13,33,33,52800
728075,2019-11-25 07:30:55.262,BALT-2879,Markup for classes section,13,365,365,9000
728074,2019-11-25 07:31:05.907,BALT-2880,Markup for schedule section.,13,365,365,14400
728073,2019-11-25 07:31:21.286,BALT-2881,Markup for journey section.,13,365,365,5400
728072,2019-11-25 08:01:28.295,BALT-2882,Add container logic to fetch student classes ,13,1,208,5400
728071,2019-11-25 09:11:55.273,BALT-2883,Update Readme.MD in students app.,13,365,365,1800
728069,2019-11-25 09:34:02.391,BALT-2885,Check the layout of the Lesson asign modal window,13,86,86,1200
728068,2019-11-25 10:03:15.026,BALT-2886,Update markup for Lesson Assign modal window,13,86,86,61500
728067,2019-11-25 10:29:52.641,BALT-2887,Add container logic for student schedule,13,208,208,22500
728066,2019-11-25 10:45:18.842,BALT-2888,Add form and container logic for account update page,13,208,208,9000
728065,2019-11-25 11:03:19.443,BALT-2889,"z-index not handled, in apply theme ",13,10,10,20400
728064,2019-11-25 11:38:20.955,BALT-2890,Initial and introduction digital-passport ,13,97,97,10800
728063,2019-11-25 19:10:19.841,BALT-2891,Handle Add own standards style in editor,13,86,33,22020
728062,2019-11-26 04:35:03.266,BALT-2892,Account info page markup,13,97,97,11100
728061,2019-11-26 06:02:08.439,BALT-2893,Add Dummy pages for notifications and change password,13,208,208,1800
728060,2019-11-26 06:34:32.789,BALT-2894,Add container and api logic for change-password,13,208,208,4200
728059,2019-11-26 06:35:20.291,BALT-2895,Add container and api logic for notifications ,13,208,208,7200
728058,2019-11-26 07:30:18.128,BALT-2896,Dashboard schedule logic && API connection,13,365,365,14400
728057,2019-11-26 09:03:35.264,BALT-2897,Account edit passport page,13,97,97,4200
728056,2019-11-26 12:14:02.796,BALT-2898,Account notifications,13,97,97,10800
728055,2019-11-26 12:19:08.884,BALT-2899,Markup Page navigator panel,13,97,97,3000
